"GeneID"	"Cluster"
"1456"	"DCDC2"	"cluster1"
"1457"	"DRC1"	"cluster1"
"1458"	"EFHC2"	"cluster1"
"1459"	"CFAP65"	"cluster1"
"1460"	"GMNC"	"cluster1"
"1461"	"CFAP43"	"cluster1"
"1462"	"CFAP99"	"cluster1"
"1463"	"LY6G6F.LY6G6D"	"cluster1"
"1464"	"CYP4F2"	"cluster1"
"1465"	"CYP4F3"	"cluster1"
"1466"	"C17orf97"	"cluster1"
"1467"	"TSPAN33"	"cluster1"
"1468"	"CCDC74A"	"cluster1"
"1469"	"CCDC74B"	"cluster1"
"1470"	"RAMP3"	"cluster1"
"1471"	"APLNR"	"cluster1"
"1472"	"LRRC55"	"cluster1"
"1473"	"L3MBTL4"	"cluster1"
"1474"	"DTNA"	"cluster1"
"1475"	"FGF1"	"cluster1"
"1476"	"TIGIT"	"cluster1"
"1477"	"ITGBL1"	"cluster1"
"1478"	"FBLN1"	"cluster1"
"1479"	"PDGFRL"	"cluster1"
"1480"	"IL12B"	"cluster1"
"1481"	"PADI6"	"cluster1"
"1482"	"BCL2L14"	"cluster1"
"1483"	"BTLA"	"cluster1"
"1484"	"CCDC103"	"cluster1"
"1485"	"SLC28A1"	"cluster1"
"1486"	"FZD2"	"cluster1"
"1487"	"DKKL1"	"cluster1"
"1488"	"SLC6A16"	"cluster1"
"1489"	"NAT2"	"cluster1"
"1490"	"NKX3.2"	"cluster1"
"1491"	"CNPY1"	"cluster1"
"1492"	"EN2"	"cluster1"
"1493"	"MCOLN2"	"cluster1"
"1494"	"SLFN12"	"cluster1"
"1495"	"SLFN13"	"cluster1"
"1496"	"CD19"	"cluster1"
"1497"	"CDH6"	"cluster1"
"1498"	"SOCS2"	"cluster1"
"1499"	"IFRD1"	"cluster1"
"1500"	"TMEM243"	"cluster1"
"1501"	"MATN2"	"cluster1"
"1502"	"TMEM255A"	"cluster1"
"1503"	"CALD1"	"cluster1"
"1504"	"COL4A1"	"cluster1"
"1505"	"TPM4"	"cluster1"
"1506"	"PGM2"	"cluster1"
"1507"	"RIPK1"	"cluster1"
"1508"	"MYO9B"	"cluster1"
"1509"	"TMEM140"	"cluster1"
"1510"	"GSTK1"	"cluster1"
"1511"	"CRISPLD1"	"cluster1"
"1512"	"PDIA4"	"cluster1"
"1513"	"RAB42"	"cluster1"
"1514"	"XKRX"	"cluster1"
"1515"	"LRAT"	"cluster1"
"1516"	"RBM46"	"cluster1"
"1517"	"FAM111A"	"cluster1"
"1518"	"REEP4"	"cluster1"
"1519"	"AK2"	"cluster1"
"1520"	"SHMT1"	"cluster1"
"1521"	"C7orf31"	"cluster1"
"1522"	"CYTL1"	"cluster1"
"1523"	"CEBPG"	"cluster1"
"1524"	"PROSER3"	"cluster1"
"1525"	"CENPS"	"cluster1"
"1526"	"PDIA5"	"cluster1"
"1527"	"CAPN1"	"cluster1"
"1528"	"PCK2"	"cluster1"
"1529"	"MUC1"	"cluster1"
"1530"	"PLEKHA4"	"cluster1"
"1531"	"BST2"	"cluster1"
"1532"	"IRF7"	"cluster1"
"1533"	"INAFM2"	"cluster1"
"1534"	"ADGRG5"	"cluster1"
"1535"	"PLAC8"	"cluster1"
"1536"	"PATL2"	"cluster1"
"1537"	"IFIT2"	"cluster1"
"1538"	"SIGLEC1"	"cluster1"
"1539"	"DHX58"	"cluster1"
"1540"	"ZBP1"	"cluster1"
"1541"	"IFI44"	"cluster1"
"1542"	"OASL"	"cluster1"
"1543"	"RSAD2"	"cluster1"
"1544"	"MX1"	"cluster1"
"1545"	"OAS2"	"cluster1"
"1546"	"TRIM5"	"cluster1"
"1547"	"OAS3"	"cluster1"
"1548"	"SP110"	"cluster1"
"1549"	"IFI35"	"cluster1"
"1550"	"TAP1"	"cluster1"
"1551"	"PSMB8"	"cluster1"
"1552"	"PSMB9"	"cluster1"
"1553"	"PML"	"cluster1"
"1554"	"TRIM69"	"cluster1"
"1555"	"UBD"	"cluster1"
"1556"	"CXCR4"	"cluster1"
"1557"	"PSTPIP2"	"cluster1"
"1558"	"VNN1"	"cluster1"
"1559"	"CD163"	"cluster1"
"1560"	"ST14"	"cluster1"
"1561"	"MS4A6A"	"cluster1"
"1562"	"MS4A4A"	"cluster1"
"1563"	"MS4A7"	"cluster1"
"1564"	"HLA.DQB2"	"cluster1"
"1565"	"FGL2"	"cluster1"
"1566"	"HLA.DQB1"	"cluster1"
"1567"	"HLA.DRB5"	"cluster1"
"1568"	"CD74"	"cluster1"
"1569"	"HLA.DRB1"	"cluster1"
"1570"	"RUNX3"	"cluster1"
"1571"	"CD300LF"	"cluster1"
"1572"	"SLAMF8"	"cluster1"
"1573"	"GAA"	"cluster1"
"1574"	"ATP6V0E1"	"cluster1"
"1575"	"IKBKE"	"cluster1"
"1576"	"NAT1"	"cluster1"
"1577"	"SERPINA3"	"cluster1"
"1578"	"C1R"	"cluster1"
"1579"	"C1S"	"cluster1"
"1580"	"CLCF1"	"cluster1"
"1581"	"SRPX2"	"cluster1"
"1582"	"MMP19"	"cluster1"
"1583"	"PLAU"	"cluster1"
"1584"	"YBX3"	"cluster1"
"1585"	"IGFBP7"	"cluster1"
"1586"	"VIM"	"cluster1"
"1587"	"CIITA"	"cluster1"
"1588"	"FCGR3A"	"cluster1"
"1589"	"GPR65"	"cluster1"
"1590"	"GBP2"	"cluster1"
"1591"	"SPOCD1"	"cluster1"
"1592"	"BTN2A2"	"cluster1"
"1593"	"IRF1"	"cluster1"
"1594"	"GBP5"	"cluster1"
"1595"	"NLRC5"	"cluster1"
"1596"	"PLSCR1"	"cluster1"
"1597"	"CD44"	"cluster1"
"1598"	"EMP1"	"cluster1"
"1599"	"S1PR3"	"cluster1"
"1600"	"ABHD15"	"cluster1"
"1601"	"ANO6"	"cluster1"
"1602"	"NLRP6"	"cluster1"
"1603"	"PLIN2"	"cluster1"
"1604"	"FGR"	"cluster1"
"1605"	"MLKL"	"cluster1"
"1606"	"RAB20"	"cluster1"
"1607"	"CEBPD"	"cluster1"
"1608"	"RGS1"	"cluster1"
"1609"	"CXCL12"	"cluster1"
"1610"	"GIMAP7"	"cluster1"
"1611"	"GIMAP5"	"cluster1"
"1612"	"RNF144B"	"cluster1"
"1613"	"CCR7"	"cluster1"
"1614"	"LY9"	"cluster1"
"1615"	"CD48"	"cluster1"
"1616"	"SLAMF7"	"cluster1"
"1617"	"CLEC10A"	"cluster1"
"1618"	"XCR1"	"cluster1"
"1619"	"P4HA3"	"cluster1"
"1620"	"TEC"	"cluster1"
"1621"	"TMEM150B"	"cluster1"
"1622"	"CD200R1"	"cluster1"
"1623"	"F13A1"	"cluster1"
"1624"	"IL2RA"	"cluster1"
"1625"	"CCL23"	"cluster1"
"1626"	"HTR2B"	"cluster1"
"1627"	"CNR2"	"cluster1"
"1628"	"MS4A1"	"cluster1"
"1629"	"CLEC6A"	"cluster1"
"1630"	"TRBV10.3"	"cluster1"
"1631"	"CXCR5"	"cluster1"
"1632"	"TNFRSF9"	"cluster1"
"1633"	"CXCL9"	"cluster1"
"1634"	"CXCL10"	"cluster1"
"1635"	"CXCL11"	"cluster1"
"1636"	"GZMB"	"cluster1"
"1637"	"SH2D2A"	"cluster1"
"1638"	"CTSW"	"cluster1"
"1639"	"CST7"	"cluster1"
"1640"	"NKG7"	"cluster1"
"1641"	"PRF1"	"cluster1"
"1642"	"SPIB"	"cluster1"
"1643"	"CTLA4"	"cluster1"
"1644"	"CRYBG1"	"cluster1"
"1645"	"MS4A4E"	"cluster1"
"1646"	"CD72"	"cluster1"
"1647"	"KLHDC7B"	"cluster1"
"1648"	"HK3"	"cluster1"
"1649"	"BATF"	"cluster1"
"1650"	"MYO1G"	"cluster1"
"1651"	"TRBV10.2"	"cluster1"
"1652"	"XCL1"	"cluster1"
"1653"	"XCL2"	"cluster1"
"1654"	"GPR141"	"cluster1"
"1655"	"GPR18"	"cluster1"
"1656"	"GFI1"	"cluster1"
"1657"	"CCR2"	"cluster1"
"1658"	"FASLG"	"cluster1"
"1659"	"IL2RB"	"cluster1"
"1660"	"TRBC1"	"cluster1"
"1661"	"IL2RG"	"cluster1"
"1662"	"CXCR3"	"cluster1"
"1663"	"GZMA"	"cluster1"
"1664"	"CD3D"	"cluster1"
"1665"	"CD2"	"cluster1"
"1666"	"CD3E"	"cluster1"
"1667"	"CD5"	"cluster1"
"1668"	"PTPN22"	"cluster1"
"1669"	"GPR171"	"cluster1"
"1670"	"ICOS"	"cluster1"
"1671"	"P2RY10"	"cluster1"
"1672"	"SIRPG"	"cluster1"
"1673"	"CD8B"	"cluster1"
"1674"	"CD3G"	"cluster1"
"1675"	"CD96"	"cluster1"
"1676"	"SH2D1A"	"cluster1"
"1677"	"EOMES"	"cluster1"
"1678"	"PYHIN1"	"cluster1"
"1679"	"SLAMF6"	"cluster1"
"1680"	"CD27"	"cluster1"
"1681"	"KLRB1"	"cluster1"
"1682"	"GRAP2"	"cluster1"
"1683"	"SLA2"	"cluster1"
"1684"	"KLRD1"	"cluster1"
"1685"	"CD52"	"cluster1"
"1686"	"CD247"	"cluster1"
"1687"	"CD8A"	"cluster1"
"1688"	"TRBV10.1"	"cluster1"
"1689"	"CDSN"	"cluster1"
"1690"	"TSKS"	"cluster1"
"1691"	"RPS6KA4"	"cluster1"
"1692"	"PHOSPHO1"	"cluster1"
"1693"	"FMNL1"	"cluster1"
"1694"	"TRPM2"	"cluster1"
"1695"	"RASSF5"	"cluster1"
"1696"	"TRPV2"	"cluster1"
"1697"	"GPRIN3"	"cluster1"
"1698"	"ITGB7"	"cluster1"
"1699"	"IL27"	"cluster1"
"1700"	"SIRPB1"	"cluster1"
"1701"	"ARHGAP9"	"cluster1"
"1702"	"CORO1A"	"cluster1"
"1703"	"CARD11"	"cluster1"
"1704"	"SLC2A5"	"cluster1"
"1705"	"C3"	"cluster1"
"1706"	"ITGB2"	"cluster1"
"1707"	"LAT2"	"cluster1"
"1708"	"AOAH"	"cluster1"
"1709"	"C19orf38"	"cluster1"
"1710"	"ARPC1B"	"cluster1"
"1711"	"CD33"	"cluster1"
"1712"	"NCF4"	"cluster1"
"1713"	"CD300A"	"cluster1"
"1714"	"HCK"	"cluster1"
"1715"	"UCP2"	"cluster1"
"1716"	"GNGT2"	"cluster1"
"1717"	"ITGAL"	"cluster1"
"1718"	"HLA.DMB"	"cluster1"
"1719"	"MYO1F"	"cluster1"
"1720"	"ARL11"	"cluster1"
"1721"	"MILR1"	"cluster1"
"1722"	"IRF8"	"cluster1"
"1723"	"IGSF6"	"cluster1"
"1724"	"TMEM106A"	"cluster1"
"1725"	"CD84"	"cluster1"
"1726"	"CYBB"	"cluster1"
"1727"	"SYK"	"cluster1"
"1728"	"TLR7"	"cluster1"
"1729"	"GIMAP4"	"cluster1"
"1730"	"MNDA"	"cluster1"
"1731"	"ITGAX"	"cluster1"
"1732"	"OLR1"	"cluster1"
"1733"	"CD180"	"cluster1"
"1734"	"LCP2"	"cluster1"
"1735"	"C3AR1"	"cluster1"
"1736"	"PTPN6"	"cluster1"
"1737"	"SERPINB1"	"cluster1"
"1738"	"SPP1"	"cluster1"
"1739"	"OSCAR"	"cluster1"
"1740"	"SPN"	"cluster1"
"1741"	"CAPG"	"cluster1"
"1742"	"SLC15A3"	"cluster1"
"1743"	"CYP2S1"	"cluster1"
"1744"	"SLC11A1"	"cluster1"
"1745"	"TLR2"	"cluster1"
"1746"	"SIGLEC10"	"cluster1"
"1747"	"THEMIS2"	"cluster1"
"1748"	"POU2F2"	"cluster1"
"1749"	"IFI16"	"cluster1"
"1750"	"IL18BP"	"cluster1"
"1751"	"CD40"	"cluster1"
"1752"	"CDCP1"	"cluster1"
"1753"	"ARHGAP15"	"cluster1"
"1754"	"CYTIP"	"cluster1"
"1755"	"PLBD1"	"cluster1"
"1756"	"RBM47"	"cluster1"
"1757"	"SLC2A9"	"cluster1"
"1758"	"CTSC"	"cluster1"
"1759"	"SCIMP"	"cluster1"
"1760"	"MSR1"	"cluster1"
"1761"	"TLR8"	"cluster1"
"1762"	"FYB1"	"cluster1"
"1763"	"CSF2RB"	"cluster1"
"1764"	"PTPRC"	"cluster1"
"1765"	"TLR1"	"cluster1"
"1766"	"TFEC"	"cluster1"
"1767"	"TNFSF8"	"cluster1"
"1768"	"CD226"	"cluster1"
"1769"	"CXorf21"	"cluster1"
"1770"	"CD69"	"cluster1"
"1771"	"CLEC7A"	"cluster1"
"1772"	"BCL2A1"	"cluster1"
"1773"	"PTGER4"	"cluster1"
"1774"	"PLEKHS1"	"cluster1"
"1775"	"CAPN5"	"cluster1"
"1776"	"OMP"	"cluster1"
"1777"	"ALDH1A2"	"cluster1"
"1778"	"TENM4"	"cluster1"
"1779"	"ADAMTS15"	"cluster1"
"1780"	"FRMD3"	"cluster1"
"1781"	"TMEM174"	"cluster1"
"1782"	"ESRRB"	"cluster1"
"1783"	"TGFBI"	"cluster1"
"1784"	"CACNA2D4"	"cluster1"
"1785"	"CD1D"	"cluster1"
"1786"	"PALM3"	"cluster1"
"1787"	"SULT2B1"	"cluster1"
"1788"	"DPCD"	"cluster1"
"1789"	"OSCP1"	"cluster1"
"1790"	"UBXN11"	"cluster1"
"1791"	"NLRP1"	"cluster1"
"1792"	"GCK"	"cluster1"
"1793"	"MMEL1"	"cluster1"
"1794"	"CREBL2"	"cluster1"
"1795"	"MAN1A1"	"cluster1"
"1796"	"DLEU7"	"cluster1"
"1797"	"SMAP2"	"cluster1"
"1798"	"ACKR1"	"cluster1"
"1799"	"MLIP"	"cluster1"
"1800"	"CYSTM1"	"cluster1"
"1801"	"PHYH"	"cluster1"
"1802"	"ENO1"	"cluster1"
"1803"	"TPI1"	"cluster1"
"1804"	"PTHLH"	"cluster1"
"1805"	"ORAI2"	"cluster1"
"1806"	"DUSP14"	"cluster1"
"1807"	"PDK3"	"cluster1"
"1808"	"INHBA"	"cluster1"
"1809"	"BDKRB2"	"cluster1"
"1810"	"HRH1"	"cluster1"
"1811"	"EMB"	"cluster1"
"1812"	"RUNX2"	"cluster1"
"1813"	"GLIPR1"	"cluster1"
"1814"	"MYOF"	"cluster1"
"1815"	"AHR"	"cluster1"
"1816"	"HGF"	"cluster1"
"1817"	"ASB11"	"cluster1"
"1818"	"ADRA1D"	"cluster1"
"1819"	"WNT2"	"cluster1"
"1820"	"CPA6"	"cluster1"
"1821"	"CNTNAP3"	"cluster1"
"1822"	"CNTNAP3B"	"cluster1"
"1823"	"CLCN1"	"cluster1"
"1824"	"TMPRSS6"	"cluster1"
"1825"	"MTHFD1L"	"cluster1"
"1826"	"PLVAP"	"cluster1"
"1827"	"ADM2"	"cluster1"
"1828"	"ATF5"	"cluster1"
"1829"	"IGKV2D.28"	"cluster1"
"1830"	"RAB44"	"cluster1"
"1831"	"IGKV2.40"	"cluster1"
"1832"	"IGKV1D.39"	"cluster1"
"1833"	"SIGLEC6"	"cluster1"
"1834"	"CD79A"	"cluster1"
"1835"	"MZB1"	"cluster1"
"1836"	"IGKV1D.13"	"cluster1"
"1837"	"IGKV1D.17"	"cluster1"
"1838"	"IGKV1D.12"	"cluster1"
"1839"	"IGKV1D.16"	"cluster1"
"1840"	"IGKV6.21"	"cluster1"
"1841"	"FCRL5"	"cluster1"
"1842"	"IGHV2.70"	"cluster1"
"1843"	"IGHV2.70D"	"cluster1"
"1844"	"IGKV1.39"	"cluster1"
"1845"	"IGKV1D.42"	"cluster1"
"1846"	"IGKV2D.40"	"cluster1"
"1847"	"IGKV5.2"	"cluster1"
"1848"	"IGLV4.69"	"cluster1"
"1849"	"IGLC7"	"cluster1"
"1850"	"IGHV2.26"	"cluster1"
"1851"	"IGLV4.60"	"cluster1"
"1852"	"IGHV2.5"	"cluster1"
"1853"	"IGHV4.34"	"cluster1"
"1854"	"IGKV1.16"	"cluster1"
"1855"	"IGHV1.24"	"cluster1"
"1856"	"IGKV1.6"	"cluster1"
"1857"	"IGKV1.9"	"cluster1"
"1858"	"IGHM"	"cluster1"
"1859"	"IGKC"	"cluster1"
"1860"	"IGLC2"	"cluster1"
"1861"	"IGLC3"	"cluster1"
"1862"	"IGHA1"	"cluster1"
"1863"	"IGHA2"	"cluster1"
"1864"	"IGHV4.39"	"cluster1"
"1865"	"IGKV1.5"	"cluster1"
"1866"	"IGKV4.1"	"cluster1"
"1867"	"IGHV4.59"	"cluster1"
"1868"	"IGLL5"	"cluster1"
"1869"	"JCHAIN"	"cluster1"
"1870"	"IGHV4.31"	"cluster1"
"1871"	"IGKV1.17"	"cluster1"
"1872"	"IGHV4.28"	"cluster1"
"1873"	"IGHV4.61"	"cluster1"
"1874"	"IGHV4.4"	"cluster1"
"1875"	"IGKV1.8"	"cluster1"
"1876"	"IGHV7.81"	"cluster1"
"1877"	"IGKV1.12"	"cluster1"
"1878"	"IGKV2D.29"	"cluster1"
"1879"	"IGKV6D.21"	"cluster1"
"1880"	"CCL11"	"cluster1"
"1881"	"IGKV2.28"	"cluster1"
"1882"	"EPYC"	"cluster1"
"1883"	"SVEP1"	"cluster1"
"1884"	"MS4A6E"	"cluster1"
"1885"	"NPSR1"	"cluster1"
"1886"	"PRR16"	"cluster1"
"1887"	"ALPK2"	"cluster1"
"1888"	"IDO2"	"cluster1"
"1889"	"GBP6"	"cluster1"
"1890"	"PAPPA2"	"cluster1"
"1891"	"F8A2"	"cluster1"
"1892"	"GIMAP1.GIMAP5"	"cluster1"
"1893"	"NEU2"	"cluster1"
"1894"	"IGKV6D.41"	"cluster1"
"1895"	"ZNF750"	"cluster1"
"1896"	"TRPC7"	"cluster1"
"1897"	"TSHB"	"cluster1"
"1898"	"PRL"	"cluster1"
"1899"	"TRIM43B"	"cluster1"
"1900"	"SCN10A"	"cluster1"
"1901"	"ZPBP"	"cluster1"
"1902"	"ZRSR2"	"cluster1"
"1903"	"TTLL13P"	"cluster1"
"1904"	"FADS3"	"cluster1"
"1905"	"IZUMO4"	"cluster1"
"1906"	"GAS2L1"	"cluster1"
"1907"	"RPL3L"	"cluster1"
"1908"	"DUSP15"	"cluster1"
"1909"	"TAX1BP3"	"cluster1"
"1910"	"MTFP1"	"cluster1"
"1911"	"RAMP1"	"cluster1"
"1912"	"LYPD1"	"cluster1"
"1913"	"DOK5"	"cluster1"
"1914"	"ABHD3"	"cluster1"
"1915"	"FAM210B"	"cluster1"
"1916"	"CIB2"	"cluster1"
"1917"	"IDH2"	"cluster1"
"1918"	"ITM2C"	"cluster1"
"1919"	"ACOT2"	"cluster1"
"1920"	"ABHD12"	"cluster1"
"1921"	"GPR137"	"cluster1"
"1922"	"GSTM1"	"cluster1"
"1923"	"IGKV1.37"	"cluster1"
"1924"	"TNNC1"	"cluster1"
"1925"	"ALLC"	"cluster1"
"1926"	"C10orf71"	"cluster1"
"1927"	"PTGDR"	"cluster1"
"1928"	"UPK1B"	"cluster1"
"1929"	"PKP2"	"cluster1"
"1930"	"SLC13A4"	"cluster1"
"1931"	"SLC5A5"	"cluster1"
"1932"	"DCN"	"cluster1"
"1933"	"FOXC2"	"cluster1"
"1934"	"ISLR"	"cluster1"
"1935"	"ITIH2"	"cluster1"
"1936"	"C7"	"cluster1"
"1937"	"OGN"	"cluster1"
"1938"	"FBLN2"	"cluster1"
"1939"	"WNT4"	"cluster1"
"1940"	"TMEM30B"	"cluster1"
"1941"	"CEMIP"	"cluster1"
"1942"	"LEPR"	"cluster1"
"1943"	"HRC"	"cluster1"
"1944"	"TINAGL1"	"cluster1"
"1945"	"ABCB1"	"cluster1"
"1946"	"STARD8"	"cluster1"
"1947"	"INMT"	"cluster1"
"1948"	"INMT.MINDY4"	"cluster1"
"1949"	"IL18R1"	"cluster1"
"1950"	"MEFV"	"cluster1"
"1951"	"CLEC4D"	"cluster1"
"1952"	"FCGR3B"	"cluster1"
"1953"	"IL18RAP"	"cluster1"
"1954"	"VNN3"	"cluster1"
"1955"	"CALCA"	"cluster1"
"1956"	"LAMC2"	"cluster1"
"1957"	"PRSS57"	"cluster1"
"1958"	"KRT73"	"cluster1"
"1959"	"ITIH3"	"cluster1"
"1960"	"BMX"	"cluster1"
"1961"	"MYOCD"	"cluster1"
"1962"	"C11orf52"	"cluster1"
"1963"	"IRF6"	"cluster1"
"1964"	"UPB1"	"cluster1"
"1965"	"PCSK9"	"cluster1"
"1966"	"SLC22A3"	"cluster1"
"1967"	"OPN1LW"	"cluster1"
"1968"	"SEBOX"	"cluster1"
"1969"	"OTUD1"	"cluster1"
"1970"	"TNF"	"cluster1"
"1971"	"CCL4L2"	"cluster1"
"1972"	"CCL3"	"cluster1"
"1973"	"CCL4"	"cluster1"
"1974"	"CH25H"	"cluster1"
"1975"	"IL1B"	"cluster1"
"1976"	"TNFAIP8L3"	"cluster1"
"1977"	"XIRP1"	"cluster1"
"1978"	"CD300LD"	"cluster1"
"1979"	"LY6G6F"	"cluster1"
"1980"	"ACOD1"	"cluster1"
"1981"	"IZUMO1R"	"cluster1"
"1982"	"PRG4"	"cluster1"
"1983"	"SLC22A2"	"cluster1"
"1984"	"TNFSF11"	"cluster1"
"1985"	"NGF"	"cluster1"
"1986"	"MEDAG"	"cluster1"
"1987"	"TRABD2B"	"cluster1"
"1988"	"CXCL6"	"cluster1"
"1989"	"VGLL3"	"cluster1"
"1990"	"ANKRD37"	"cluster1"
"1991"	"HSPA1A"	"cluster1"
"1992"	"HSPA1B"	"cluster1"
"1993"	"NR4A1"	"cluster1"
"1994"	"PTGS2"	"cluster1"
"1995"	"EGR1"	"cluster1"
"1996"	"EGR2"	"cluster1"
"1997"	"IL1RN"	"cluster1"
"1998"	"PDCD1"	"cluster1"
"1999"	"PLAUR"	"cluster1"
"2000"	"CD300LB"	"cluster1"
"2001"	"STX11"	"cluster1"
"2002"	"CCL2"	"cluster1"
"2003"	"JUNB"	"cluster1"
"2004"	"ZFP36"	"cluster1"
"2005"	"FOSL2"	"cluster1"
"2006"	"ATF3"	"cluster1"
"2007"	"NR4A3"	"cluster1"
"2008"	"MAFF"	"cluster1"
"2009"	"PIM1"	"cluster1"
"2010"	"CASP12"	"cluster1"
"2011"	"XIRP2"	"cluster1"
"2012"	"IGHV4OR15.8"	"cluster1"
"2013"	"IGKV1D.43"	"cluster1"
"2014"	"RNU6.869P"	"cluster1"
"2015"	"FAM180A"	"cluster1"
"2016"	"PLN"	"cluster1"
"2017"	"EDAR"	"cluster1"
"2018"	"CA8"	"cluster1"
"2019"	"GSG1L"	"cluster1"
"2020"	"ALDH3B2"	"cluster1"
"2021"	"CYP4F8"	"cluster1"
"2022"	"BPIFB1"	"cluster1"
"2023"	"STK26"	"cluster1"
"2024"	"CRYBG2"	"cluster1"
"2025"	"LAD1"	"cluster1"
"2026"	"CXCL17"	"cluster1"
"2027"	"PRSS22"	"cluster1"
"2028"	"RAD21L1"	"cluster1"
"2029"	"CCDC136"	"cluster1"
"2030"	"ROBO2"	"cluster1"
"2031"	"FSBP"	"cluster1"
"2032"	"ZC3H11B"	"cluster1"
"2033"	"ATP2B4"	"cluster1"
"2034"	"ATR"	"cluster1"
"2035"	"ZC3H11A"	"cluster1"
"2036"	"DNAJB4"	"cluster1"
"2037"	"PIGK"	"cluster1"
"2038"	"DNAJC16"	"cluster1"
"2039"	"EXTL2"	"cluster1"
"2040"	"MEAF6"	"cluster1"
"2041"	"MFN2"	"cluster1"
"2042"	"DCK"	"cluster1"
"2043"	"MGAT4A"	"cluster1"
"2044"	"SPCS3"	"cluster1"
"2045"	"ADCY9"	"cluster1"
"2046"	"ARHGEF3"	"cluster1"
"2047"	"PNPLA1"	"cluster1"
"2048"	"MEIOC"	"cluster1"
"2049"	"POLN"	"cluster1"
"2050"	"ZSCAN18"	"cluster1"
"2051"	"FKRP"	"cluster1"
"2052"	"IRGQ"	"cluster1"
"2053"	"C1orf146"	"cluster1"
"2054"	"BEND5"	"cluster1"
"2055"	"USP20"	"cluster1"
"2056"	"PPAN.P2RY11"	"cluster1"
"2057"	"PCDHGA8"	"cluster1"
"2058"	"DAZL"	"cluster1"
"2059"	"NPHS2"	"cluster1"
"2060"	"FRG2"	"cluster1"
"2061"	"FOXA1"	"cluster1"
"2062"	"NTS"	"cluster1"
"2063"	"CD36"	"cluster1"
"2064"	"GPR15"	"cluster1"
"2065"	"OR5V1"	"cluster1"
"2066"	"DBX1"	"cluster1"
"2067"	"PLCZ1"	"cluster1"
"2068"	"RASSF6"	"cluster1"
"2069"	"A4GNT"	"cluster1"
"2070"	"MCOLN3"	"cluster1"
"2071"	"SRD5A2"	"cluster1"
"2072"	"MYLK3"	"cluster1"
"2073"	"CCL15"	"cluster1"
"2074"	"CCL15.CCL14"	"cluster1"
"2075"	"CAGE1"	"cluster1"
"2076"	"CWH43"	"cluster1"
"2077"	"CHST4"	"cluster1"
"2078"	"TP63"	"cluster1"
"2079"	"TNMD"	"cluster1"
"2080"	"USP29"	"cluster1"
"2081"	"PTPRQ"	"cluster1"
"2082"	"TMEM190"	"cluster1"
"2083"	"IQCM"	"cluster1"
"2084"	"PROB1"	"cluster1"
"2085"	"ZBTB7C"	"cluster1"
"2086"	"MDFIC2"	"cluster1"
"2087"	"PCDHGA7"	"cluster1"
"2088"	"SNORA40C"	"cluster1"
"2089"	"FOXR2"	"cluster1"
"2090"	"F8A3"	"cluster1"
"2091"	"PCDHGB6"	"cluster1"
"2092"	"PCDHGA11"	"cluster1"
"2093"	"SNORD53"	"cluster1"
"2094"	"SLC17A1"	"cluster1"
"2095"	"SPACA1"	"cluster1"
"2096"	"ADAM18"	"cluster1"
"2097"	"MYH6"	"cluster1"
"2098"	"SGCZ"	"cluster2"
"2099"	"CSGALNACT1"	"cluster2"
"2100"	"CTXND1"	"cluster2"
"2101"	"PCDH11Y"	"cluster2"
"2102"	"GABBR2"	"cluster2"
"2103"	"PCDH11X"	"cluster2"
"2104"	"CDH7"	"cluster2"
"2105"	"CNTN3"	"cluster2"
"2106"	"DPP10"	"cluster2"
"2107"	"NT5DC3"	"cluster2"
"2108"	"UPP2"	"cluster2"
"2109"	"USP2"	"cluster2"
"2110"	"BAIAP3"	"cluster2"
"2111"	"NAT8L"	"cluster2"
"2112"	"PCDH10"	"cluster2"
"2113"	"DCLK1"	"cluster2"
"2114"	"RASGRP1"	"cluster2"
"2115"	"MINK1"	"cluster2"
"2116"	"ABR"	"cluster2"
"2117"	"SIRPA"	"cluster2"
"2118"	"TIAM1"	"cluster2"
"2119"	"RGL1"	"cluster2"
"2120"	"MAPRE2"	"cluster2"
"2121"	"TECPR2"	"cluster2"
"2122"	"PINK1"	"cluster2"
"2123"	"KIAA1671"	"cluster2"
"2124"	"RANBP3L"	"cluster2"
"2125"	"ANKRD9"	"cluster2"
"2126"	"HHIPL1"	"cluster2"
"2127"	"ATPAF1"	"cluster2"
"2128"	"PITHD1"	"cluster2"
"2129"	"ACTRT3"	"cluster2"
"2130"	"NHLRC1"	"cluster2"
"2131"	"ENPP5"	"cluster2"
"2132"	"PLCXD3"	"cluster2"
"2133"	"TMEM150C"	"cluster2"
"2134"	"TSHZ2"	"cluster2"
"2135"	"TMEM14A"	"cluster2"
"2136"	"C16orf46"	"cluster2"
"2137"	"CCDC113"	"cluster2"
"2138"	"MAP6"	"cluster2"
"2139"	"MYPN"	"cluster2"
"2140"	"TSPEAR"	"cluster2"
"2141"	"REEP2"	"cluster2"
"2142"	"KCNF1"	"cluster2"
"2143"	"SCG5"	"cluster2"
"2144"	"ADRB1"	"cluster2"
"2145"	"DIO2"	"cluster2"
"2146"	"ABCB9"	"cluster2"
"2147"	"CXCL14"	"cluster2"
"2148"	"RIN1"	"cluster2"
"2149"	"SLC4A3"	"cluster2"
"2150"	"ACHE"	"cluster2"
"2151"	"MCHR1"	"cluster2"
"2152"	"VGF"	"cluster2"
"2153"	"PCSK1"	"cluster2"
