"GeneID"	"Cluster"
"1463"	"RAB36"	"cluster2"
"1464"	"KLHL26"	"cluster2"
"1465"	"STPG1"	"cluster2"
"1466"	"SLC16A11"	"cluster2"
"1467"	"CXCL14"	"cluster2"
"1468"	"PAMR1"	"cluster2"
"1469"	"L3MBTL4"	"cluster2"
"1470"	"FGF1"	"cluster2"
"1471"	"ITM2C"	"cluster2"
"1472"	"RAMP3"	"cluster2"
"1473"	"APLNR"	"cluster2"
"1474"	"LRRC55"	"cluster2"
"1475"	"ADAMTS18"	"cluster2"
"1476"	"CDSN"	"cluster2"
"1477"	"LRAT"	"cluster2"
"1478"	"RBM46"	"cluster2"
"1479"	"EYA4"	"cluster2"
"1480"	"AP1S3"	"cluster2"
"1481"	"AQP5"	"cluster2"
"1482"	"CMYA5"	"cluster2"
"1483"	"GSAP"	"cluster2"
"1484"	"FZD1"	"cluster2"
"1485"	"CD109"	"cluster2"
"1486"	"MDFIC"	"cluster2"
"1487"	"MAP3K20"	"cluster2"
"1488"	"PLS3"	"cluster2"
"1489"	"PCSK5"	"cluster2"
"1490"	"AK4"	"cluster2"
"1491"	"BHLHE40"	"cluster2"
"1492"	"NPNT"	"cluster2"
"1493"	"STAC"	"cluster2"
"1494"	"DMRTA2"	"cluster2"
"1495"	"MOXD1"	"cluster2"
"1496"	"OSBPL3"	"cluster2"
"1497"	"EYA2"	"cluster2"
"1498"	"PIPOX"	"cluster2"
"1499"	"TMEM221"	"cluster2"
"1500"	"CYP39A1"	"cluster2"
"1501"	"THBS4"	"cluster2"
"1502"	"ECEL1"	"cluster2"
"1503"	"LMX1A"	"cluster2"
"1504"	"RAX"	"cluster2"
"1505"	"PCDHA13"	"cluster2"
"1506"	"VRTN"	"cluster2"
"1507"	"CACNG6"	"cluster2"
"1508"	"KIRREL2"	"cluster2"
"1509"	"TSPAN33"	"cluster2"
"1510"	"CCDC74A"	"cluster2"
"1511"	"CCDC74B"	"cluster2"
"1512"	"SRD5A2"	"cluster2"
"1513"	"TP63"	"cluster2"
"1514"	"CCL15"	"cluster2"
"1515"	"CCL15.CCL14"	"cluster2"
"1516"	"LANCL3"	"cluster2"
"1517"	"EPHX2"	"cluster2"
"1518"	"NDNF"	"cluster2"
"1519"	"CYP4F2"	"cluster2"
"1520"	"CYP4F3"	"cluster2"
"1521"	"MAB21L3"	"cluster2"
"1522"	"ACOT11"	"cluster2"
"1523"	"MROH7"	"cluster2"
"1524"	"MROH7.TTC4"	"cluster2"
"1525"	"PATJ"	"cluster2"
"1526"	"CCDC148"	"cluster2"
"1527"	"CEP19"	"cluster2"
"1528"	"SAMD15"	"cluster2"
"1529"	"EFCAB6"	"cluster2"
"1530"	"CCDC30"	"cluster2"
"1531"	"LRRC6"	"cluster2"
"1532"	"CABCOCO1"	"cluster2"
"1533"	"AK8"	"cluster2"
"1534"	"WFDC3"	"cluster2"
"1535"	"USP29"	"cluster2"
"1536"	"PTPRQ"	"cluster2"
"1537"	"TMEM190"	"cluster2"
"1538"	"ENO4"	"cluster2"
"1539"	"DRC1"	"cluster2"
"1540"	"EFHC2"	"cluster2"
"1541"	"FHAD1"	"cluster2"
"1542"	"EFCAB10"	"cluster2"
"1543"	"MAK"	"cluster2"
"1544"	"CCDC65"	"cluster2"
"1545"	"GAS2L2"	"cluster2"
"1546"	"C5orf49"	"cluster2"
"1547"	"ANKRD45"	"cluster2"
"1548"	"NME5"	"cluster2"
"1549"	"PACRG"	"cluster2"
"1550"	"C1orf194"	"cluster2"
"1551"	"WDR38"	"cluster2"
"1552"	"SPATA4"	"cluster2"
"1553"	"C8orf34"	"cluster2"
"1554"	"CFAP65"	"cluster2"
"1555"	"CFAP43"	"cluster2"
"1556"	"CFAP99"	"cluster2"
"1557"	"DCDC2"	"cluster2"
"1558"	"GMNC"	"cluster2"
"1559"	"FANK1"	"cluster2"
"1560"	"DNAI1"	"cluster2"
"1561"	"VWA3A"	"cluster2"
"1562"	"CXCL17"	"cluster2"
"1563"	"GDF3"	"cluster2"
"1564"	"CLDN3"	"cluster2"
"1565"	"CCNO"	"cluster2"
"1566"	"MCIDAS"	"cluster2"
"1567"	"MYO1H"	"cluster2"
"1568"	"DOK7"	"cluster2"
"1569"	"KL"	"cluster2"
"1570"	"FHIT"	"cluster2"
"1571"	"SKAP1"	"cluster2"
"1572"	"FAM160A1"	"cluster2"
"1573"	"PRLR"	"cluster2"
"1574"	"B4GALNT2"	"cluster2"
"1575"	"BPIFB1"	"cluster2"
"1576"	"STK26"	"cluster2"
"1577"	"IGHV2OR16.5"	"cluster2"
"1578"	"PIWIL1"	"cluster2"
"1579"	"SDR42E1"	"cluster2"
"1580"	"F13B"	"cluster2"
"1581"	"FCRLA"	"cluster2"
"1582"	"KCNS3"	"cluster2"
"1583"	"OSR1"	"cluster2"
"1584"	"IGF2"	"cluster2"
"1585"	"SIX2"	"cluster2"
"1586"	"WNT6"	"cluster2"
"1587"	"TBX21"	"cluster2"
"1588"	"ADAMTS7"	"cluster2"
"1589"	"FOXD2"	"cluster2"
"1590"	"HMX2"	"cluster2"
"1591"	"NKX2.4"	"cluster2"
"1592"	"TLX3"	"cluster2"
"1593"	"MLIP"	"cluster2"
"1594"	"NPSR1"	"cluster2"
"1595"	"BHMG1"	"cluster2"
"1596"	"MROH2A"	"cluster2"
"1597"	"BSX"	"cluster2"
"1598"	"KLF14"	"cluster2"
"1599"	"GLOD5"	"cluster2"
"1600"	"UCMA"	"cluster2"
"1601"	"TBATA"	"cluster2"
"1602"	"OTOA"	"cluster2"
"1603"	"ACP5"	"cluster2"
"1604"	"GPNMB"	"cluster2"
"1605"	"CD5L"	"cluster2"
"1606"	"SPIC"	"cluster2"
"1607"	"DNASE1L3"	"cluster2"
"1608"	"CD209"	"cluster2"
"1609"	"CLEC10A"	"cluster2"
"1610"	"ADAMDEC1"	"cluster2"
"1611"	"SIGLEC1"	"cluster2"
"1612"	"MDFIC2"	"cluster2"
"1613"	"PRG4"	"cluster2"
"1614"	"EDARADD"	"cluster2"
"1615"	"TRIM43"	"cluster2"
"1616"	"TRIM43B"	"cluster2"
"1617"	"TNFRSF8"	"cluster2"
"1618"	"TSKS"	"cluster2"
"1619"	"IGHV7.81"	"cluster2"
"1620"	"IGKV1.12"	"cluster2"
"1621"	"IGKV6D.21"	"cluster2"
"1622"	"IGHV2.5"	"cluster2"
"1623"	"IGHV2.70"	"cluster2"
"1624"	"FCRL5"	"cluster2"
"1625"	"IGHV2.70D"	"cluster2"
"1626"	"IGLC7"	"cluster2"
"1627"	"IGLV4.60"	"cluster2"
"1628"	"IGKV1D.16"	"cluster2"
"1629"	"IGKV6.21"	"cluster2"
"1630"	"IGKV2D.29"	"cluster2"
"1631"	"IGHV2.26"	"cluster2"
"1632"	"IGLV4.69"	"cluster2"
"1633"	"IGHM"	"cluster2"
"1634"	"IGHV4.34"	"cluster2"
"1635"	"IGKV1.9"	"cluster2"
"1636"	"IGKV1.5"	"cluster2"
"1637"	"IGKV4.1"	"cluster2"
"1638"	"IGKC"	"cluster2"
"1639"	"IGLC2"	"cluster2"
"1640"	"IGLC3"	"cluster2"
"1641"	"IGHA1"	"cluster2"
"1642"	"IGHA2"	"cluster2"
"1643"	"IGHV4.39"	"cluster2"
"1644"	"IGHV4.59"	"cluster2"
"1645"	"MZB1"	"cluster2"
"1646"	"IGKV1.17"	"cluster2"
"1647"	"IGKV1.16"	"cluster2"
"1648"	"IGKV1.6"	"cluster2"
"1649"	"IGKV1.8"	"cluster2"
"1650"	"IGHV4.61"	"cluster2"
"1651"	"IGLL5"	"cluster2"
"1652"	"JCHAIN"	"cluster2"
"1653"	"IGHV4.4"	"cluster2"
"1654"	"IGHV1.24"	"cluster2"
"1655"	"IGHV4.28"	"cluster2"
"1656"	"IGHV4.31"	"cluster2"
"1657"	"IGKV2D.40"	"cluster2"
"1658"	"IGKV1D.42"	"cluster2"
"1659"	"IGKV5.2"	"cluster2"
"1660"	"IGKV2.40"	"cluster2"
"1661"	"IGKV1D.13"	"cluster2"
"1662"	"IGKV1D.17"	"cluster2"
"1663"	"IGKV2.28"	"cluster2"
"1664"	"IGKV2D.28"	"cluster2"
"1665"	"IGKV1D.12"	"cluster2"
"1666"	"IGKV1.39"	"cluster2"
"1667"	"IGKV1D.39"	"cluster2"
"1668"	"IGHV4OR15.8"	"cluster2"
"1669"	"IGKV1D.43"	"cluster2"
"1670"	"GSTM1"	"cluster2"
"1671"	"IGKV1.37"	"cluster2"
"1672"	"UGT1A6"	"cluster2"
"1673"	"APOBEC1"	"cluster2"
"1674"	"IL17F"	"cluster2"
"1675"	"PGLYRP2"	"cluster2"
"1676"	"APOC4"	"cluster2"
"1677"	"SLC6A19"	"cluster2"
"1678"	"COX7B2"	"cluster2"
"1679"	"MUC13"	"cluster2"
"1680"	"P2RX3"	"cluster2"
"1681"	"CRYBG2"	"cluster2"
"1682"	"LAD1"	"cluster2"
"1683"	"LAMC2"	"cluster2"
"1684"	"PRSS22"	"cluster2"
"1685"	"CYP4F8"	"cluster2"
"1686"	"ALDH3B2"	"cluster2"
"1687"	"KRT20"	"cluster2"
"1688"	"APOA2"	"cluster2"
"1689"	"FGF21"	"cluster2"
"1690"	"SNORA80B"	"cluster2"
"1691"	"SNORD53"	"cluster2"
"1692"	"SPACA1"	"cluster2"
"1693"	"ADAM18"	"cluster2"
"1694"	"CDKL4"	"cluster2"
"1695"	"C12orf40"	"cluster2"
"1696"	"RNU6.680P"	"cluster2"
"1697"	"CCL27"	"cluster2"
"1698"	"IGKV1D.37"	"cluster2"
"1699"	"EDAR"	"cluster2"
"1700"	"MYOC"	"cluster2"
"1701"	"TNMD"	"cluster2"
"1702"	"CAPN6"	"cluster2"
"1703"	"AGTR2"	"cluster2"
"1704"	"MYH8"	"cluster2"
"1705"	"ALLC"	"cluster2"
"1706"	"C12orf56"	"cluster2"
"1707"	"C14orf39"	"cluster2"
"1708"	"IDO2"	"cluster2"
"1709"	"CPA6"	"cluster2"
"1710"	"SLC44A4"	"cluster2"
"1711"	"CWH43"	"cluster2"
"1712"	"SLC17A1"	"cluster2"
"1713"	"KCNJ18"	"cluster2"
"1714"	"TRBV10.1"	"cluster2"
"1715"	"PCDHGA7"	"cluster2"
"1716"	"SNORA40C"	"cluster2"
"1717"	"GTF2A1L"	"cluster2"
"1718"	"IGKV6D.41"	"cluster2"
"1719"	"GIMAP1.GIMAP5"	"cluster2"
"1720"	"TMCO5A"	"cluster2"
"1721"	"FRG2"	"cluster2"
"1722"	"GPR15"	"cluster2"
"1723"	"OR5V1"	"cluster2"
"1724"	"A4GNT"	"cluster2"
"1725"	"DBX1"	"cluster2"
"1726"	"PLCZ1"	"cluster2"
"1727"	"RASSF6"	"cluster2"
"1728"	"FOXA1"	"cluster2"
"1729"	"NTS"	"cluster2"
"1730"	"OPN1MW"	"cluster2"
"1731"	"DAZ1"	"cluster2"
"1732"	"DAZ3"	"cluster2"
"1733"	"DAZ2"	"cluster2"
"1734"	"DAZ4"	"cluster2"
"1735"	"SCN10A"	"cluster2"
"1736"	"TRPC7"	"cluster2"
"1737"	"TSHB"	"cluster2"
"1738"	"ZNF750"	"cluster2"
"1739"	"OTOP2"	"cluster2"
"1740"	"ADAMTS2"	"cluster2"
"1741"	"SMOC2"	"cluster2"
"1742"	"IRF4"	"cluster2"
"1743"	"ALX4"	"cluster2"
"1744"	"SLFN12L"	"cluster2"
"1745"	"GPR50"	"cluster2"
"1746"	"ESPN"	"cluster2"
"1747"	"MAFA"	"cluster2"
"1748"	"ONECUT3"	"cluster2"
"1749"	"NTF3"	"cluster2"
"1750"	"SLC6A3"	"cluster2"
"1751"	"KLHL14"	"cluster2"
"1752"	"THSD7B"	"cluster2"
"1753"	"NPR3"	"cluster2"
"1754"	"EBF3"	"cluster2"
"1755"	"LHX4"	"cluster2"
"1756"	"SLC35F4"	"cluster2"
"1757"	"EFCC1"	"cluster2"
"1758"	"PKD1L2"	"cluster2"
"1759"	"PCDHGA9"	"cluster2"
"1760"	"TRPC4"	"cluster2"
"1761"	"MRGPRE"	"cluster2"
"1762"	"TMEM114"	"cluster2"
"1763"	"ACTC1"	"cluster2"
"1764"	"TCF15"	"cluster2"
"1765"	"NEU2"	"cluster2"
"1766"	"BPIFC"	"cluster2"
"1767"	"SCML4"	"cluster2"
"1768"	"KRT9"	"cluster2"
"1769"	"SFRP5"	"cluster2"
"1770"	"GLI1"	"cluster2"
"1771"	"INHBE"	"cluster2"
"1772"	"KRT77"	"cluster2"
"1773"	"GP5"	"cluster2"
"1774"	"TGM3"	"cluster2"
"1775"	"TDP2"	"cluster1"
"1776"	"TPM1"	"cluster1"
"1777"	"ACHE"	"cluster1"
"1778"	"PCSK1"	"cluster1"
"1779"	"SCG2"	"cluster1"
"1780"	"MCHR1"	"cluster1"
"1781"	"THY1"	"cluster1"
"1782"	"SCGB3A1"	"cluster1"
"1783"	"MMP24OS"	"cluster1"
"1784"	"SLC9A3R2"	"cluster1"
"1785"	"GALNT18"	"cluster1"
"1786"	"TESC"	"cluster1"
"1787"	"NPAS4"	"cluster1"
"1788"	"NR4A1"	"cluster1"
"1789"	"EGR3"	"cluster1"
"1790"	"FOSB"	"cluster1"
"1791"	"ITIH3"	"cluster1"
"1792"	"MYH11"	"cluster1"
"1793"	"ABRA"	"cluster1"
"1794"	"FGF18"	"cluster1"
"1795"	"SLCO4A1"	"cluster1"
"1796"	"HRC"	"cluster1"
"1797"	"TINAGL1"	"cluster1"
"1798"	"CTSE"	"cluster1"
"1799"	"RASD1"	"cluster1"
"1800"	"CCDC136"	"cluster1"
"1801"	"GFRA2"	"cluster1"
"1802"	"ADRA2A"	"cluster1"
"1803"	"ZBTB7C"	"cluster1"
"1804"	"BNIP3"	"cluster1"
"1805"	"PFKP"	"cluster1"
"1806"	"BAIAP2"	"cluster1"
"1807"	"ST6GALNAC6"	"cluster1"
"1808"	"ALDOA"	"cluster1"
"1809"	"NRSN2"	"cluster1"
"1810"	"NUDT18"	"cluster1"
"1811"	"PNKD"	"cluster1"
"1812"	"CDIPT"	"cluster1"
"1813"	"RTL8C"	"cluster1"
"1814"	"WDR13"	"cluster1"
"1815"	"ABHD12"	"cluster1"
"1816"	"GPR137"	"cluster1"
"1817"	"OR2AK2"	"cluster1"
"1818"	"TRHR"	"cluster1"
"1819"	"GALNT16"	"cluster1"
"1820"	"HCN4"	"cluster1"
"1821"	"KCNK10"	"cluster1"
"1822"	"GPR27"	"cluster1"
"1823"	"SMIM32"	"cluster1"
"1824"	"GRIN3A"	"cluster1"
"1825"	"KCNJ11"	"cluster1"
"1826"	"FRMPD1"	"cluster1"
"1827"	"LRRTM4"	"cluster1"
"1828"	"SLC7A14"	"cluster1"
"1829"	"GABRA3"	"cluster1"
"1830"	"FAM155A"	"cluster1"
"1831"	"CACNG2"	"cluster1"
"1832"	"KCNK3"	"cluster1"
"1833"	"INSM2"	"cluster1"
"1834"	"TMEM63C"	"cluster1"
"1835"	"GLRB"	"cluster1"
"1836"	"PTPRN2"	"cluster1"
"1837"	"CAMK4"	"cluster1"
"1838"	"KCNC1"	"cluster1"
"1839"	"CDH22"	"cluster1"
"1840"	"CLVS2"	"cluster1"
"1841"	"KCNK12"	"cluster1"
"1842"	"CRHR1"	"cluster1"
"1843"	"RTN4R"	"cluster1"
"1844"	"EPHA10"	"cluster1"
"1845"	"FRRS1L"	"cluster1"
"1846"	"SGSM1"	"cluster1"
"1847"	"SPRN"	"cluster1"
"1848"	"TMEM271"	"cluster1"
"1849"	"CHRM4"	"cluster1"
"1850"	"DISP2"	"cluster1"
"1851"	"ATP1A3"	"cluster1"
"1852"	"FBXL16"	"cluster1"
"1853"	"STX1B"	"cluster1"
"1854"	"SYP"	"cluster1"
"1855"	"SPTBN2"	"cluster1"
"1856"	"UNC5A"	"cluster1"
"1857"	"PDE2A"	"cluster1"
"1858"	"SNAP91"	"cluster1"
"1859"	"ST8SIA3"	"cluster1"
"1860"	"JPH3"	"cluster1"
"1861"	"PSD"	"cluster1"
"1862"	"HRH3"	"cluster1"
"1863"	"KCNIP2"	"cluster1"
"1864"	"NRSN1"	"cluster1"
"1865"	"CHGB"	"cluster1"
"1866"	"SCRT1"	"cluster1"
"1867"	"ACTL6B"	"cluster1"
"1868"	"AMER3"	"cluster1"
"1869"	"NMNAT2"	"cluster1"
"1870"	"MAPK8IP2"	"cluster1"
"1871"	"UNC13A"	"cluster1"
"1872"	"SCN3B"	"cluster1"
"1873"	"TMEM151B"	"cluster1"
"1874"	"HTR1A"	"cluster1"
"1875"	"VSTM2A"	"cluster1"
"1876"	"STMN2"	"cluster1"
"1877"	"PTPRN"	"cluster1"
"1878"	"CDK5R2"	"cluster1"
"1879"	"L1CAM"	"cluster1"
"1880"	"SYT4"	"cluster1"
"1881"	"C2CD4C"	"cluster1"
"1882"	"GAD1"	"cluster1"
"1883"	"AGAP2"	"cluster1"
"1884"	"RAP1GAP"	"cluster1"
"1885"	"DLG3"	"cluster1"
"1886"	"SHANK3"	"cluster1"
"1887"	"NPTXR"	"cluster1"
"1888"	"CACNG8"	"cluster1"
"1889"	"DLG4"	"cluster1"
"1890"	"FBXO41"	"cluster1"
"1891"	"CCSER1"	"cluster1"
"1892"	"SLC9A2"	"cluster1"
"1893"	"HTR6"	"cluster1"
"1894"	"TMEM132D"	"cluster1"
"1895"	"GRIP2"	"cluster1"
"1896"	"PCSK2"	"cluster1"
"1897"	"GRM5"	"cluster1"
"1898"	"SHC3"	"cluster1"
"1899"	"SHISA9"	"cluster1"
"1900"	"ANO5"	"cluster1"
"1901"	"ANK1"	"cluster1"
"1902"	"SLC9A7"	"cluster1"
"1903"	"KCNH6"	"cluster1"
"1904"	"ALOX12B"	"cluster1"
"1905"	"ZFR2"	"cluster1"
"1906"	"ASPHD1"	"cluster1"
"1907"	"SEZ6L2"	"cluster1"
"1908"	"PCDH20"	"cluster1"
"1909"	"ST3GAL5"	"cluster1"
"1910"	"ANKRD55"	"cluster1"
"1911"	"ZBTB8B"	"cluster1"
"1912"	"ARHGAP19.SLIT1"	"cluster1"
"1913"	"CELF6"	"cluster1"
"1914"	"CNTN6"	"cluster1"
"1915"	"NEUROD1"	"cluster1"
"1916"	"PLPPR5"	"cluster1"
"1917"	"SNTG1"	"cluster1"
"1918"	"C2orf80"	"cluster1"
"1919"	"FGF14"	"cluster1"
"1920"	"RIT2"	"cluster1"
"1921"	"RNFT2"	"cluster1"
"1922"	"ARHGEF25"	"cluster1"
"1923"	"B4GALNT1"	"cluster1"
"1924"	"STAMBPL1"	"cluster1"
"1925"	"CCDC149"	"cluster1"
"1926"	"ME3"	"cluster1"
"1927"	"LDOC1"	"cluster1"
"1928"	"SLC45A1"	"cluster1"
"1929"	"GDI1"	"cluster1"
"1930"	"B4GAT1"	"cluster1"
"1931"	"PDK2"	"cluster1"
"1932"	"TMEM25"	"cluster1"
"1933"	"CLSTN1"	"cluster1"
"1934"	"CALM3"	"cluster1"
"1935"	"PNMA8A"	"cluster1"
"1936"	"PDE4A"	"cluster1"
"1937"	"SPRYD7"	"cluster1"
"1938"	"EXTL1"	"cluster1"
"1939"	"INPP5J"	"cluster1"
"1940"	"PRRT3"	"cluster1"
"1941"	"EPB41L1"	"cluster1"
"1942"	"SNPH"	"cluster1"
"1943"	"ATP6V0C"	"cluster1"
"1944"	"FAM131A"	"cluster1"
"1945"	"GHITM"	"cluster1"
"1946"	"PIK3CB"	"cluster1"
"1947"	"MAPRE2"	"cluster1"
"1948"	"PPP2R2B"	"cluster1"
"1949"	"SMIM13"	"cluster1"
"1950"	"MAPK1"	"cluster1"
"1951"	"PLEKHB2"	"cluster1"
"1952"	"NAPG"	"cluster1"
"1953"	"ATP6V1C1"	"cluster1"
"1954"	"AAK1"	"cluster1"
"1955"	"PSD3"	"cluster1"
"1956"	"WDR7"	"cluster1"
"1957"	"PREPL"	"cluster1"
"1958"	"SYNJ1"	"cluster1"
"1959"	"DNAJC27"	"cluster1"
"1960"	"ATP6V1A"	"cluster1"
"1961"	"MAPK9"	"cluster1"
"1962"	"SGTB"	"cluster1"
"1963"	"SLC9B2"	"cluster1"
"1964"	"KIFAP3"	"cluster1"
"1965"	"PRKACB"	"cluster1"
"1966"	"AP3M2"	"cluster1"
"1967"	"MBLAC2"	"cluster1"
"1968"	"SCAMP1"	"cluster1"
"1969"	"CD200"	"cluster1"
"1970"	"PNMA2"	"cluster1"
"1971"	"PPM1E"	"cluster1"
"1972"	"DMXL2"	"cluster1"
"1973"	"WDR17"	"cluster1"
"1974"	"PPP1R9A"	"cluster1"
"1975"	"SYNGAP1"	"cluster1"
"1976"	"MTA3"	"cluster1"
"1977"	"USP27X"	"cluster1"
"1978"	"AKAP11"	"cluster1"
"1979"	"RAPGEF2"	"cluster1"
"1980"	"ATP9A"	"cluster1"
"1981"	"ADAM22"	"cluster1"
"1982"	"HECTD4"	"cluster1"
"1983"	"FAM217B"	"cluster1"
"1984"	"NDRG3"	"cluster1"
"1985"	"RABGAP1L"	"cluster1"
"1986"	"CYFIP2"	"cluster1"
"1987"	"EHD3"	"cluster1"
"1988"	"SLC9A6"	"cluster1"
"1989"	"BTRC"	"cluster1"
"1990"	"ARHGEF9"	"cluster1"
"1991"	"TSPYL4"	"cluster1"
"1992"	"DAGLA"	"cluster1"
"1993"	"FAM234B"	"cluster1"
"1994"	"ARF3"	"cluster1"
"1995"	"PFKM"	"cluster1"
"1996"	"AQP11"	"cluster1"
"1997"	"FAM219A"	"cluster1"
"1998"	"TMEM8B"	"cluster1"
"1999"	"ABAT"	"cluster1"
"2000"	"LRP4"	"cluster1"
"2001"	"ACSL6"	"cluster1"
"2002"	"SLC6A1"	"cluster1"
"2003"	"CRY2"	"cluster1"
"2004"	"GABBR1"	"cluster1"
"2005"	"TUB"	"cluster1"
"2006"	"GPM6A"	"cluster1"
"2007"	"DPP6"	"cluster1"
"2008"	"TMEM178B"	"cluster1"
"2009"	"CDH10"	"cluster1"
"2010"	"NTRK3"	"cluster1"
"2011"	"NAP1L5"	"cluster1"
"2012"	"TSPAN7"	"cluster1"
"2013"	"RND1"	"cluster1"
"2014"	"MAPK10"	"cluster1"
"2015"	"RTN1"	"cluster1"
"2016"	"SOBP"	"cluster1"
"2017"	"PNMA1"	"cluster1"
"2018"	"SLC22A17"	"cluster1"
"2019"	"ADGRL1"	"cluster1"
"2020"	"CRTC1"	"cluster1"
"2021"	"MYLK4"	"cluster1"
"2022"	"BEND6"	"cluster1"
"2023"	"FBXL17"	"cluster1"
"2024"	"SERINC1"	"cluster1"
"2025"	"DNAJB14"	"cluster1"
"2026"	"MAP9"	"cluster1"
"2027"	"GABRB1"	"cluster1"
"2028"	"NHSL2"	"cluster1"
"2029"	"SYN3"	"cluster1"
"2030"	"KCNH1"	"cluster1"
"2031"	"NYAP2"	"cluster1"
"2032"	"PLCXD2"	"cluster1"
"2033"	"GUCY1A2"	"cluster1"
"2034"	"CDKL1"	"cluster1"
"2035"	"GPLD1"	"cluster1"
"2036"	"MAGEE2"	"cluster1"
"2037"	"CPNE5"	"cluster1"
"2038"	"RIMS4"	"cluster1"
"2039"	"RPH3A"	"cluster1"
"2040"	"FAM131B"	"cluster1"
"2041"	"B3GAT1"	"cluster1"
"2042"	"MGAT3"	"cluster1"
"2043"	"PCDH19"	"cluster1"
"2044"	"RNF157"	"cluster1"
"2045"	"SV2A"	"cluster1"
"2046"	"ATP2A2"	"cluster1"
"2047"	"PCDH1"	"cluster1"
"2048"	"CCDC92"	"cluster1"
"2049"	"PPME1"	"cluster1"
"2050"	"ADGRB2"	"cluster1"
"2051"	"DIRAS1"	"cluster1"
"2052"	"PIP5K1C"	"cluster1"
"2053"	"SLC2A6"	"cluster1"
"2054"	"CNIH2"	"cluster1"
"2055"	"ACTR3B"	"cluster1"
"2056"	"LRRC73"	"cluster1"
"2057"	"GABRQ"	"cluster1"
"2058"	"OBSCN"	"cluster1"
"2059"	"DLK2"	"cluster1"
"2060"	"MMP17"	"cluster1"
"2061"	"FCRLB"	"cluster1"
"2062"	"WNT9A"	"cluster1"
"2063"	"PRICKLE1"	"cluster1"
"2064"	"TUSC3"	"cluster1"
"2065"	"GRM8"	"cluster1"
"2066"	"ESRRG"	"cluster1"
"2067"	"KCNH7"	"cluster1"
"2068"	"HS6ST2"	"cluster1"
"2069"	"DAB1"	"cluster1"
"2070"	"KIF26B"	"cluster1"
"2071"	"SLC35F1"	"cluster1"
"2072"	"ELFN1"	"cluster1"
"2073"	"FIBCD1"	"cluster1"
"2074"	"SHH"	"cluster1"
"2075"	"SHROOM2"	"cluster1"
"2076"	"KCNF1"	"cluster1"
"2077"	"KCNIP1"	"cluster1"
"2078"	"GSG1L"	"cluster1"
"2079"	"CABP7"	"cluster1"
"2080"	"NOS1"	"cluster1"
"2081"	"NCKIPSD"	"cluster1"
"2082"	"P4HTM"	"cluster1"
"2083"	"C3orf18"	"cluster1"
"2084"	"PARP3"	"cluster1"
"2085"	"PCYT2"	"cluster1"
"2086"	"SIRT3"	"cluster1"
"2087"	"TUBG2"	"cluster1"
"2088"	"LRRN2"	"cluster1"
"2089"	"RASL10B"	"cluster1"
"2090"	"TMEM198"	"cluster1"
"2091"	"CAMK2N2"	"cluster1"
"2092"	"STMN3"	"cluster1"
"2093"	"NXPH3"	"cluster1"
"2094"	"BMP7"	"cluster1"
"2095"	"CSPG5"	"cluster1"
"2096"	"NLGN3"	"cluster1"
"2097"	"SNAP47"	"cluster1"
"2098"	"C12orf43"	"cluster1"
"2099"	"CES2"	"cluster1"
"2100"	"RAB6A"	"cluster1"
"2101"	"ATG9A"	"cluster1"
"2102"	"USP20"	"cluster1"
"2103"	"PORCN"	"cluster1"
"2104"	"SLC25A42"	"cluster1"
"2105"	"ZER1"	"cluster1"
"2106"	"FLYWCH1"	"cluster1"
"2107"	"MGRN1"	"cluster1"
"2108"	"RIPOR1"	"cluster1"
"2109"	"CHD3"	"cluster1"
"2110"	"PPP1R9B"	"cluster1"
"2111"	"RNF208"	"cluster1"
"2112"	"REEP2"	"cluster1"
"2113"	"CEND1"	"cluster1"
"2114"	"FN3K"	"cluster1"
"2115"	"THEM6"	"cluster1"
"2116"	"TM7SF2"	"cluster1"
"2117"	"CX3CL1"	"cluster1"
"2118"	"LMTK3"	"cluster1"
"2119"	"SGSM2"	"cluster1"
"2120"	"SLC25A23"	"cluster1"
"2121"	"DYNLL2"	"cluster1"
"2122"	"NAT8L"	"cluster1"
"2123"	"HTRA1"	"cluster1"
"2124"	"DGKG"	"cluster1"
"2125"	"PDZD2"	"cluster1"
"2126"	"JADE2"	"cluster1"
"2127"	"SPOCK1"	"cluster1"
"2128"	"GRIA1"	"cluster1"
"2129"	"VAT1L"	"cluster1"
"2130"	"CHRNA7"	"cluster1"
"2131"	"SHISA6"	"cluster1"
"2132"	"CYP1A1"	"cluster1"
"2133"	"NT5C1A"	"cluster1"
"2134"	"NTM"	"cluster1"
"2135"	"GLRA1"	"cluster1"
"2136"	"VWC2L"	"cluster1"
"2137"	"HCRTR1"	"cluster1"
"2138"	"PTGFR"	"cluster1"
"2139"	"MYO18B"	"cluster1"
"2140"	"BLK"	"cluster1"
"2141"	"TSPAN32"	"cluster1"
"2142"	"HKDC1"	"cluster1"
"2143"	"IGKV1D.8"	"cluster1"
"2144"	"HAPLN1"	"cluster1"
"2145"	"DGKK"	"cluster1"
"2146"	"MYO16"	"cluster1"
"2147"	"ASIC4"	"cluster1"
"2148"	"SAPCD2"	"cluster1"
"2149"	"MYT1"	"cluster1"
"2150"	"SEZ6L"	"cluster1"
"2151"	"IFITM10"	"cluster1"
"2152"	"CRTAC1"	"cluster1"
"2153"	"BMP2"	"cluster1"
"2154"	"NOG"	"cluster1"
"2155"	"KIF26A"	"cluster1"
